,x_min,x_max,y_min,y_max,trap_num,trap_id
31174,120.249,120.25,22.914009,22.9149099,0,[]
31175,120.249,120.25,22.9149099,22.9158108,0,[]
31176,120.249,120.25,22.9158108,22.9167117,0,[]
31177,120.249,120.25,22.9167117,22.9176126,0,[]
31178,120.249,120.25,22.9176126,22.9185135,0,[]
31179,120.249,120.25,22.9185135,22.9194144,0,[]
31180,120.249,120.25,22.9194144,22.9203153,0,[]
31181,120.249,120.25,22.9203153,22.9212162,0,[]
31182,120.249,120.25,22.9212162,22.9221171,0,[]
31183,120.249,120.25,22.9221171,22.923018,0,[]
31184,120.249,120.25,22.923018,22.9239189,0,[]
31185,120.249,120.25,22.9239189,22.9248198,0,[]
31186,120.249,120.25,22.9248198,22.9257207,0,[]
31187,120.249,120.25,22.9257207,22.9266216,0,[]
31188,120.249,120.25,22.9266216,22.9275225,0,[]
31189,120.249,120.25,22.9275225,22.9284234,0,[]
31190,120.249,120.25,22.9284234,22.9293243,0,[]
31191,120.249,120.25,22.9293243,22.9302252,0,[]
31192,120.249,120.25,22.9302252,22.9311261,0,[]
31193,120.249,120.25,22.9311261,22.932027,0,[]
31194,120.249,120.25,22.932027,22.9329279,0,[]
31195,120.249,120.25,22.9329279,22.9338288,0,[]
31196,120.249,120.25,22.9338288,22.9347297,0,[]
31197,120.249,120.25,22.9347297,22.9356306,0,[]
31198,120.249,120.25,22.9356306,22.9365315,0,[]
31199,120.249,120.25,22.9365315,22.9374324,0,[]
31200,120.249,120.25,22.9374324,22.9383333,0,[]
31201,120.249,120.25,22.9383333,22.9392342,0,[]
31202,120.249,120.25,22.9392342,22.9401351,0,[]
31203,120.249,120.25,22.9401351,22.941036,0,[]
31204,120.249,120.25,22.941036,22.9419369,0,[]
31205,120.249,120.25,22.9419369,22.9428378,0,[]
31206,120.249,120.25,22.9428378,22.9437387,0,[]
31207,120.249,120.25,22.9437387,22.9446396,0,[]
31208,120.249,120.25,22.9446396,22.9455405,0,[]
31209,120.249,120.25,22.9455405,22.9464414,0,[]
31210,120.249,120.25,22.9464414,22.9473423,0,[]
31211,120.249,120.25,22.9473423,22.9482432,0,[]
31212,120.249,120.25,22.9482432,22.9491441,0,[]
31213,120.249,120.25,22.9491441,22.950045,0,[]
31214,120.249,120.25,22.950045,22.9509459,0,[]
31215,120.249,120.25,22.9509459,22.9518468,0,[]
31216,120.249,120.25,22.9518468,22.9527477,0,[]
31217,120.249,120.25,22.9527477,22.9536486,0,[]
31218,120.249,120.25,22.9536486,22.9545495,0,[]
31219,120.249,120.25,22.9545495,22.9554504,0,[]
31220,120.249,120.25,22.9554504,22.9563513,0,[]
31221,120.249,120.25,22.9563513,22.9572522,0,[]
31222,120.249,120.25,22.9572522,22.9581531,0,[]
31223,120.249,120.25,22.9581531,22.959054,0,[]
31224,120.249,120.25,22.959054,22.9599549,0,[]
31225,120.249,120.25,22.9599549,22.9608558,0,[]
31226,120.249,120.25,22.9608558,22.9617567,0,[]
31227,120.249,120.25,22.9617567,22.9626576,0,[]
31228,120.249,120.25,22.9626576,22.9635585,0,[]
31229,120.249,120.25,22.9635585,22.9644594,0,[]
31230,120.249,120.25,22.9644594,22.9653603,0,[]
31231,120.249,120.25,22.9653603,22.9662612,0,[]
31232,120.249,120.25,22.9662612,22.9671621,0,[]
31233,120.249,120.25,22.9671621,22.968063,0,[]
31234,120.249,120.25,22.968063,22.9689639,0,[]
31235,120.249,120.25,22.9689639,22.9698648,0,[]
31236,120.249,120.25,22.9698648,22.9707657,0,[]
31237,120.249,120.25,22.9707657,22.9716666,0,[]
31238,120.249,120.25,22.9716666,22.9725675,0,[]
31239,120.249,120.25,22.9725675,22.9734684,0,[]
31240,120.249,120.25,22.9734684,22.9743693,0,[]
31241,120.249,120.25,22.9743693,22.9752702,0,[]
31242,120.249,120.25,22.9752702,22.9761711,0,[]
31243,120.249,120.25,22.9761711,22.977072,0,[]
31244,120.249,120.25,22.977072,22.9779729,0,[]
31245,120.249,120.25,22.9779729,22.9788738,0,[]
31246,120.249,120.25,22.9788738,22.9797747,0,[]
31247,120.249,120.25,22.9797747,22.9806756,0,[]
31248,120.249,120.25,22.9806756,22.9815765,0,[]
31249,120.249,120.25,22.9815765,22.9824774,0,[]
31250,120.249,120.25,22.9824774,22.9833783,0,[]
31251,120.249,120.25,22.9833783,22.9842792,0,[]
31252,120.249,120.25,22.9842792,22.9851801,0,[]
31253,120.249,120.25,22.9851801,22.986081,0,[]
31254,120.249,120.25,22.986081,22.9869819,0,[]
31255,120.249,120.25,22.9869819,22.9878828,0,[]
31256,120.249,120.25,22.9878828,22.9887837,0,[]
31257,120.249,120.25,22.9887837,22.9896846,0,[]
31258,120.249,120.25,22.9896846,22.9905855,0,[]
31259,120.249,120.25,22.9905855,22.9914864,0,[]
31260,120.249,120.25,22.9914864,22.9923873,0,[]
31261,120.249,120.25,22.9923873,22.9932882,0,[]
31262,120.249,120.25,22.9932882,22.9941891,0,[]
31263,120.249,120.25,22.9941891,22.99509,0,[]
31264,120.249,120.25,22.99509,22.9959909,1,['1730TYJG902']
31265,120.249,120.25,22.9959909,22.9968918,0,[]
31266,120.249,120.25,22.9968918,22.9977927,1,['1806TYJG911']
31267,120.249,120.25,22.9977927,22.9986936,0,[]
31268,120.249,120.25,22.9986936,22.9995945,0,[]
31269,120.249,120.25,22.9995945,23.0004954,0,[]
31270,120.249,120.25,23.0004954,23.0013963,1,['1730TYJG904']
31271,120.249,120.25,23.0013963,23.0022972,0,[]
31272,120.249,120.25,23.0022972,23.0031981,0,[]
31273,120.249,120.25,23.0031981,23.004099,0,[]
31274,120.249,120.25,23.004099,23.0049999,0,[]
31275,120.249,120.25,23.0049999,23.0059008,0,[]
31276,120.249,120.25,23.0059008,23.0068017,0,[]
31277,120.249,120.25,23.0068017,23.0077026,0,[]
31278,120.249,120.25,23.0077026,23.0086035,0,[]
31279,120.249,120.25,23.0086035,23.0095044,0,[]
31280,120.249,120.25,23.0095044,23.0104053,0,[]
31281,120.249,120.25,23.0104053,23.0113062,0,[]
31282,120.249,120.25,23.0113062,23.0122071,0,[]
31283,120.249,120.25,23.0122071,23.013108,0,[]
31284,120.249,120.25,23.013108,23.0140089,0,[]
31285,120.249,120.25,23.0140089,23.0149098,0,[]
31286,120.249,120.25,23.0149098,23.0158107,0,[]
31287,120.249,120.25,23.0158107,23.0167116,0,[]
31288,120.249,120.25,23.0167116,23.0176125,0,[]
31289,120.249,120.25,23.0176125,23.0185134,0,[]
31290,120.249,120.25,23.0185134,23.0194143,0,[]
31291,120.249,120.25,23.0194143,23.0203152,0,[]
31292,120.249,120.25,23.0203152,23.0212161,0,[]
31293,120.249,120.25,23.0212161,23.022117,0,[]
31294,120.249,120.25,23.022117,23.0230179,0,[]
31295,120.249,120.25,23.0230179,23.0239188,0,[]
31296,120.249,120.25,23.0239188,23.0248197,0,[]
31297,120.249,120.25,23.0248197,23.0257206,0,[]
31298,120.249,120.25,23.0257206,23.0266215,0,[]
31299,120.249,120.25,23.0266215,23.0275224,0,[]
31300,120.249,120.25,23.0275224,23.0284233,0,[]
31301,120.249,120.25,23.0284233,23.0293242,0,[]
31302,120.249,120.25,23.0293242,23.0302251,0,[]
31303,120.249,120.25,23.0302251,23.031126,0,[]
31304,120.249,120.25,23.031126,23.0320269,0,[]
31305,120.249,120.25,23.0320269,23.0329278,0,[]
31306,120.249,120.25,23.0329278,23.0338287,0,[]
31307,120.249,120.25,23.0338287,23.0347296,0,[]
31308,120.249,120.25,23.0347296,23.0356305,0,[]
31309,120.249,120.25,23.0356305,23.0365314,0,[]
31310,120.249,120.25,23.0365314,23.0374323,0,[]
31311,120.249,120.25,23.0374323,23.0383332,0,[]
31312,120.249,120.25,23.0383332,23.0392341,0,[]
31313,120.249,120.25,23.0392341,23.040135,0,[]
31314,120.249,120.25,23.040135,23.0410359,0,[]
31315,120.249,120.25,23.0410359,23.0419368,0,[]
31316,120.249,120.25,23.0419368,23.0428377,0,[]
31317,120.249,120.25,23.0428377,23.0437386,0,[]
31318,120.249,120.25,23.0437386,23.0446395,0,[]
31319,120.249,120.25,23.0446395,23.0455404,0,[]
31320,120.249,120.25,23.0455404,23.0464413,0,[]
31321,120.249,120.25,23.0464413,23.0473422,0,[]
31322,120.249,120.25,23.0473422,23.0482431,0,[]
31323,120.249,120.25,23.0482431,23.049144,0,[]
31324,120.249,120.25,23.049144,23.0500449,0,[]
31325,120.249,120.25,23.0500449,23.0509458,0,[]
31326,120.249,120.25,23.0509458,23.0518467,0,[]
31327,120.249,120.25,23.0518467,23.0527476,0,[]
31328,120.249,120.25,23.0527476,23.0536485,0,[]
31329,120.249,120.25,23.0536485,23.0545494,0,[]
31330,120.249,120.25,23.0545494,23.0554503,0,[]
31331,120.249,120.25,23.0554503,23.0563512,0,[]
31332,120.249,120.25,23.0563512,23.0572521,0,[]
31333,120.249,120.25,23.0572521,23.058153,0,[]
31334,120.249,120.25,23.058153,23.0590539,0,[]
31335,120.249,120.25,23.0590539,23.0599548,0,[]
31336,120.249,120.25,23.0599548,23.0608557,0,[]
31337,120.249,120.25,23.0608557,23.0617566,0,[]
31338,120.249,120.25,23.0617566,23.0626575,0,[]
31339,120.249,120.25,23.0626575,23.0635584,0,[]
31340,120.249,120.25,23.0635584,23.0644593,0,[]
31341,120.249,120.25,23.0644593,23.0653602,0,[]
31342,120.249,120.25,23.0653602,23.0662611,0,[]
31343,120.249,120.25,23.0662611,23.067162,0,[]
31344,120.249,120.25,23.067162,23.0680629,0,[]
31345,120.249,120.25,23.0680629,23.0689638,0,[]
31346,120.249,120.25,23.0689638,23.0698647,0,[]
31347,120.249,120.25,23.0698647,23.0707656,0,[]
31348,120.249,120.25,23.0707656,23.0716665,0,[]
31349,120.249,120.25,23.0716665,23.0725674,0,[]
31350,120.249,120.25,23.0725674,23.0734683,0,[]
31351,120.249,120.25,23.0734683,23.0743692,0,[]
31352,120.249,120.25,23.0743692,23.0752701,0,[]
31353,120.249,120.25,23.0752701,23.076171,0,[]
31354,120.249,120.25,23.076171,23.0770719,0,[]
31355,120.249,120.25,23.0770719,23.0779728,0,[]
31356,120.249,120.25,23.0779728,23.0788737,0,[]
31357,120.249,120.25,23.0788737,23.0797746,0,[]
31358,120.249,120.25,23.0797746,23.0806755,0,[]
31359,120.249,120.25,23.0806755,23.0815764,0,[]
31360,120.25,120.251,22.905,22.9059009,0,[]
31361,120.25,120.251,22.9059009,22.9068018,0,[]
31362,120.25,120.251,22.9068018,22.9077027,0,[]
31363,120.25,120.251,22.9077027,22.9086036,0,[]
31364,120.25,120.251,22.9086036,22.9095045,0,[]
31365,120.25,120.251,22.9095045,22.9104054,0,[]
31366,120.25,120.251,22.9104054,22.9113063,0,[]
31367,120.25,120.251,22.9113063,22.9122072,0,[]
31368,120.25,120.251,22.9122072,22.9131081,0,[]
31369,120.25,120.251,22.9131081,22.914009,0,[]
31370,120.25,120.251,22.914009,22.9149099,0,[]
31371,120.25,120.251,22.9149099,22.9158108,0,[]
31372,120.25,120.251,22.9158108,22.9167117,0,[]
31373,120.25,120.251,22.9167117,22.9176126,0,[]
31374,120.25,120.251,22.9176126,22.9185135,0,[]
31375,120.25,120.251,22.9185135,22.9194144,0,[]
31376,120.25,120.251,22.9194144,22.9203153,0,[]
31377,120.25,120.251,22.9203153,22.9212162,0,[]
31378,120.25,120.251,22.9212162,22.9221171,0,[]
31379,120.25,120.251,22.9221171,22.923018,0,[]
31380,120.25,120.251,22.923018,22.9239189,0,[]
31381,120.25,120.251,22.9239189,22.9248198,0,[]
31382,120.25,120.251,22.9248198,22.9257207,0,[]
31383,120.25,120.251,22.9257207,22.9266216,0,[]
31384,120.25,120.251,22.9266216,22.9275225,0,[]
31385,120.25,120.251,22.9275225,22.9284234,0,[]
31386,120.25,120.251,22.9284234,22.9293243,0,[]
31387,120.25,120.251,22.9293243,22.9302252,0,[]
31388,120.25,120.251,22.9302252,22.9311261,0,[]
31389,120.25,120.251,22.9311261,22.932027,0,[]
31390,120.25,120.251,22.932027,22.9329279,0,[]
31391,120.25,120.251,22.9329279,22.9338288,0,[]
31392,120.25,120.251,22.9338288,22.9347297,0,[]
31393,120.25,120.251,22.9347297,22.9356306,0,[]
31394,120.25,120.251,22.9356306,22.9365315,0,[]
31395,120.25,120.251,22.9365315,22.9374324,0,[]
31396,120.25,120.251,22.9374324,22.9383333,1,['1730TRSL902']
31397,120.25,120.251,22.9383333,22.9392342,0,[]
31398,120.25,120.251,22.9392342,22.9401351,0,[]
31399,120.25,120.251,22.9401351,22.941036,0,[]
31400,120.25,120.251,22.941036,22.9419369,0,[]
31401,120.25,120.251,22.9419369,22.9428378,0,[]
31402,120.25,120.251,22.9428378,22.9437387,0,[]
31403,120.25,120.251,22.9437387,22.9446396,0,[]
31404,120.25,120.251,22.9446396,22.9455405,0,[]
31405,120.25,120.251,22.9455405,22.9464414,0,[]
31406,120.25,120.251,22.9464414,22.9473423,0,[]
31407,120.25,120.251,22.9473423,22.9482432,0,[]
31408,120.25,120.251,22.9482432,22.9491441,0,[]
31409,120.25,120.251,22.9491441,22.950045,0,[]
31410,120.25,120.251,22.950045,22.9509459,1,['1701TRHB906']
31411,120.25,120.251,22.9509459,22.9518468,0,[]
31412,120.25,120.251,22.9518468,22.9527477,1,['1701TRHB902']
31413,120.25,120.251,22.9527477,22.9536486,0,[]
31414,120.25,120.251,22.9536486,22.9545495,0,[]
31415,120.25,120.251,22.9545495,22.9554504,0,[]
31416,120.25,120.251,22.9554504,22.9563513,0,[]
31417,120.25,120.251,22.9563513,22.9572522,0,[]
31418,120.25,120.251,22.9572522,22.9581531,0,[]
31419,120.25,120.251,22.9581531,22.959054,0,[]
31420,120.25,120.251,22.959054,22.9599549,0,[]
31421,120.25,120.251,22.9599549,22.9608558,0,[]
31422,120.25,120.251,22.9608558,22.9617567,0,[]
31423,120.25,120.251,22.9617567,22.9626576,0,[]
31424,120.25,120.251,22.9626576,22.9635585,0,[]
31425,120.25,120.251,22.9635585,22.9644594,0,[]
31426,120.25,120.251,22.9644594,22.9653603,0,[]
31427,120.25,120.251,22.9653603,22.9662612,0,[]
31428,120.25,120.251,22.9662612,22.9671621,0,[]
31429,120.25,120.251,22.9671621,22.968063,0,[]
31430,120.25,120.251,22.968063,22.9689639,0,[]
31431,120.25,120.251,22.9689639,22.9698648,0,[]
31432,120.25,120.251,22.9698648,22.9707657,0,[]
31433,120.25,120.251,22.9707657,22.9716666,1,['1701TRRD904']
31434,120.25,120.251,22.9716666,22.9725675,0,[]
31435,120.25,120.251,22.9725675,22.9734684,0,[]
31436,120.25,120.251,22.9734684,22.9743693,0,[]
31437,120.25,120.251,22.9743693,22.9752702,0,[]
31438,120.25,120.251,22.9752702,22.9761711,0,[]
31439,120.25,120.251,22.9761711,22.977072,0,[]
31440,120.25,120.251,22.977072,22.9779729,0,[]
31441,120.25,120.251,22.9779729,22.9788738,0,[]
31442,120.25,120.251,22.9788738,22.9797747,0,[]
31443,120.25,120.251,22.9797747,22.9806756,0,[]
31444,120.25,120.251,22.9806756,22.9815765,0,[]
31445,120.25,120.251,22.9815765,22.9824774,0,[]
31446,120.25,120.251,22.9824774,22.9833783,0,[]
31447,120.25,120.251,22.9833783,22.9842792,0,[]
31448,120.25,120.251,22.9842792,22.9851801,0,[]
31449,120.25,120.251,22.9851801,22.986081,0,[]
31450,120.25,120.251,22.986081,22.9869819,0,[]
31451,120.25,120.251,22.9869819,22.9878828,0,[]
31452,120.25,120.251,22.9878828,22.9887837,0,[]
31453,120.25,120.251,22.9887837,22.9896846,0,[]
31454,120.25,120.251,22.9896846,22.9905855,0,[]
31455,120.25,120.251,22.9905855,22.9914864,0,[]
31456,120.25,120.251,22.9914864,22.9923873,0,[]
31457,120.25,120.251,22.9923873,22.9932882,0,[]
31458,120.25,120.251,22.9932882,22.9941891,0,[]
31459,120.25,120.251,22.9941891,22.99509,0,[]
31460,120.25,120.251,22.99509,22.9959909,0,[]
31461,120.25,120.251,22.9959909,22.9968918,0,[]
31462,120.25,120.251,22.9968918,22.9977927,0,[]
31463,120.25,120.251,22.9977927,22.9986936,0,[]
31464,120.25,120.251,22.9986936,22.9995945,0,[]
31465,120.25,120.251,22.9995945,23.0004954,0,[]
31466,120.25,120.251,23.0004954,23.0013963,0,[]
31467,120.25,120.251,23.0013963,23.0022972,0,[]
31468,120.25,120.251,23.0022972,23.0031981,1,['1730TYJG905']
31469,120.25,120.251,23.0031981,23.004099,0,[]
31470,120.25,120.251,23.004099,23.0049999,0,[]
31471,120.25,120.251,23.0049999,23.0059008,0,[]
31472,120.25,120.251,23.0059008,23.0068017,0,[]
31473,120.25,120.251,23.0068017,23.0077026,0,[]
31474,120.25,120.251,23.0077026,23.0086035,0,[]
31475,120.25,120.251,23.0086035,23.0095044,0,[]
31476,120.25,120.251,23.0095044,23.0104053,0,[]
31477,120.25,120.251,23.0104053,23.0113062,0,[]
31478,120.25,120.251,23.0113062,23.0122071,0,[]
31479,120.25,120.251,23.0122071,23.013108,0,[]
31480,120.25,120.251,23.013108,23.0140089,0,[]
31481,120.25,120.251,23.0140089,23.0149098,0,[]
31482,120.25,120.251,23.0149098,23.0158107,0,[]
31483,120.25,120.251,23.0158107,23.0167116,0,[]
31484,120.25,120.251,23.0167116,23.0176125,0,[]
31485,120.25,120.251,23.0176125,23.0185134,0,[]
31486,120.25,120.251,23.0185134,23.0194143,0,[]
31487,120.25,120.251,23.0194143,23.0203152,0,[]
31488,120.25,120.251,23.0203152,23.0212161,0,[]
31489,120.25,120.251,23.0212161,23.022117,0,[]
31490,120.25,120.251,23.022117,23.0230179,0,[]
31491,120.25,120.251,23.0230179,23.0239188,0,[]
31492,120.25,120.251,23.0239188,23.0248197,0,[]
31493,120.25,120.251,23.0248197,23.0257206,0,[]
31494,120.25,120.251,23.0257206,23.0266215,0,[]
31495,120.25,120.251,23.0266215,23.0275224,1,['1701TYZQ904']
31496,120.25,120.251,23.0275224,23.0284233,0,[]
31497,120.25,120.251,23.0284233,23.0293242,0,[]
31498,120.25,120.251,23.0293242,23.0302251,0,[]
31499,120.25,120.251,23.0302251,23.031126,0,[]
31500,120.25,120.251,23.031126,23.0320269,0,[]
31501,120.25,120.251,23.0320269,23.0329278,0,[]
31502,120.25,120.251,23.0329278,23.0338287,0,[]
31503,120.25,120.251,23.0338287,23.0347296,0,[]
31504,120.25,120.251,23.0347296,23.0356305,0,[]
31505,120.25,120.251,23.0356305,23.0365314,0,[]
31506,120.25,120.251,23.0365314,23.0374323,0,[]
31507,120.25,120.251,23.0374323,23.0383332,0,[]
31508,120.25,120.251,23.0383332,23.0392341,0,[]
31509,120.25,120.251,23.0392341,23.040135,0,[]
31510,120.25,120.251,23.040135,23.0410359,0,[]
31511,120.25,120.251,23.0410359,23.0419368,0,[]
31512,120.25,120.251,23.0419368,23.0428377,0,[]
31513,120.25,120.251,23.0428377,23.0437386,0,[]
31514,120.25,120.251,23.0437386,23.0446395,0,[]
31515,120.25,120.251,23.0446395,23.0455404,0,[]
31516,120.25,120.251,23.0455404,23.0464413,0,[]
31517,120.25,120.251,23.0464413,23.0473422,0,[]
31518,120.25,120.251,23.0473422,23.0482431,0,[]
31519,120.25,120.251,23.0482431,23.049144,0,[]
31520,120.25,120.251,23.049144,23.0500449,0,[]
31521,120.25,120.251,23.0500449,23.0509458,0,[]
31522,120.25,120.251,23.0509458,23.0518467,0,[]
31523,120.25,120.251,23.0518467,23.0527476,0,[]
31524,120.25,120.251,23.0527476,23.0536485,0,[]
31525,120.25,120.251,23.0536485,23.0545494,0,[]
31526,120.25,120.251,23.0545494,23.0554503,0,[]
31527,120.25,120.251,23.0554503,23.0563512,0,[]
31528,120.25,120.251,23.0563512,23.0572521,0,[]
31529,120.25,120.251,23.0572521,23.058153,0,[]
31530,120.25,120.251,23.058153,23.0590539,0,[]
31531,120.25,120.251,23.0590539,23.0599548,0,[]
31532,120.25,120.251,23.0599548,23.0608557,0,[]
31533,120.25,120.251,23.0608557,23.0617566,0,[]
31534,120.25,120.251,23.0617566,23.0626575,0,[]
31535,120.25,120.251,23.0626575,23.0635584,0,[]
31536,120.25,120.251,23.0635584,23.0644593,0,[]
31537,120.25,120.251,23.0644593,23.0653602,0,[]
31538,120.25,120.251,23.0653602,23.0662611,0,[]
31539,120.25,120.251,23.0662611,23.067162,0,[]
31540,120.25,120.251,23.067162,23.0680629,0,[]
31541,120.25,120.251,23.0680629,23.0689638,0,[]
31542,120.25,120.251,23.0689638,23.0698647,0,[]
31543,120.25,120.251,23.0698647,23.0707656,0,[]
31544,120.25,120.251,23.0707656,23.0716665,0,[]
31545,120.25,120.251,23.0716665,23.0725674,0,[]
31546,120.25,120.251,23.0725674,23.0734683,0,[]
31547,120.25,120.251,23.0734683,23.0743692,0,[]
31548,120.25,120.251,23.0743692,23.0752701,0,[]
31549,120.25,120.251,23.0752701,23.076171,0,[]
31550,120.25,120.251,23.076171,23.0770719,0,[]
31551,120.25,120.251,23.0770719,23.0779728,0,[]
31552,120.25,120.251,23.0779728,23.0788737,0,[]
31553,120.25,120.251,23.0788737,23.0797746,0,[]
31554,120.25,120.251,23.0797746,23.0806755,0,[]
31555,120.25,120.251,23.0806755,23.0815764,0,[]
31556,120.251,120.252,22.905,22.9059009,0,[]
31557,120.251,120.252,22.9059009,22.9068018,0,[]
31558,120.251,120.252,22.9068018,22.9077027,0,[]
31559,120.251,120.252,22.9077027,22.9086036,0,[]
31560,120.251,120.252,22.9086036,22.9095045,0,[]
31561,120.251,120.252,22.9095045,22.9104054,0,[]
31562,120.251,120.252,22.9104054,22.9113063,0,[]
31563,120.251,120.252,22.9113063,22.9122072,0,[]
31564,120.251,120.252,22.9122072,22.9131081,0,[]
31565,120.251,120.252,22.9131081,22.914009,0,[]
31566,120.251,120.252,22.914009,22.9149099,0,[]
31567,120.251,120.252,22.9149099,22.9158108,0,[]
31568,120.251,120.252,22.9158108,22.9167117,0,[]
31569,120.251,120.252,22.9167117,22.9176126,0,[]
31570,120.251,120.252,22.9176126,22.9185135,0,[]
31571,120.251,120.252,22.9185135,22.9194144,0,[]
31572,120.251,120.252,22.9194144,22.9203153,0,[]
31573,120.251,120.252,22.9203153,22.9212162,0,[]
31574,120.251,120.252,22.9212162,22.9221171,0,[]
31575,120.251,120.252,22.9221171,22.923018,0,[]
31576,120.251,120.252,22.923018,22.9239189,0,[]
31577,120.251,120.252,22.9239189,22.9248198,0,[]
31578,120.251,120.252,22.9248198,22.9257207,0,[]
31579,120.251,120.252,22.9257207,22.9266216,0,[]
31580,120.251,120.252,22.9266216,22.9275225,0,[]
31581,120.251,120.252,22.9275225,22.9284234,0,[]
31582,120.251,120.252,22.9284234,22.9293243,0,[]
31583,120.251,120.252,22.9293243,22.9302252,0,[]
31584,120.251,120.252,22.9302252,22.9311261,0,[]
31585,120.251,120.252,22.9311261,22.932027,0,[]
31586,120.251,120.252,22.932027,22.9329279,0,[]
31587,120.251,120.252,22.9329279,22.9338288,0,[]
31588,120.251,120.252,22.9338288,22.9347297,0,[]
31589,120.251,120.252,22.9347297,22.9356306,0,[]
31590,120.251,120.252,22.9356306,22.9365315,0,[]
31591,120.251,120.252,22.9365315,22.9374324,0,[]
31592,120.251,120.252,22.9374324,22.9383333,0,[]
31593,120.251,120.252,22.9383333,22.9392342,0,[]
31594,120.251,120.252,22.9392342,22.9401351,0,[]
31595,120.251,120.252,22.9401351,22.941036,0,[]
31596,120.251,120.252,22.941036,22.9419369,0,[]
31597,120.251,120.252,22.9419369,22.9428378,0,[]
31598,120.251,120.252,22.9428378,22.9437387,0,[]
31599,120.251,120.252,22.9437387,22.9446396,0,[]
31600,120.251,120.252,22.9446396,22.9455405,0,[]
31601,120.251,120.252,22.9455405,22.9464414,0,[]
31602,120.251,120.252,22.9464414,22.9473423,0,[]
31603,120.251,120.252,22.9473423,22.9482432,0,[]
31604,120.251,120.252,22.9482432,22.9491441,1,['1701TRHB907']
31605,120.251,120.252,22.9491441,22.950045,0,[]
31606,120.251,120.252,22.950045,22.9509459,0,[]
31607,120.251,120.252,22.9509459,22.9518468,0,[]
31608,120.251,120.252,22.9518468,22.9527477,0,[]
31609,120.251,120.252,22.9527477,22.9536486,0,[]
31610,120.251,120.252,22.9536486,22.9545495,0,[]
31611,120.251,120.252,22.9545495,22.9554504,1,['1806TRXT912']
31612,120.251,120.252,22.9554504,22.9563513,0,[]
31613,120.251,120.252,22.9563513,22.9572522,0,[]
31614,120.251,120.252,22.9572522,22.9581531,0,[]
31615,120.251,120.252,22.9581531,22.959054,0,[]
31616,120.251,120.252,22.959054,22.9599549,0,[]
31617,120.251,120.252,22.9599549,22.9608558,0,[]
31618,120.251,120.252,22.9608558,22.9617567,0,[]
31619,120.251,120.252,22.9617567,22.9626576,0,[]
31620,120.251,120.252,22.9626576,22.9635585,0,[]
31621,120.251,120.252,22.9635585,22.9644594,0,[]
31622,120.251,120.252,22.9644594,22.9653603,0,[]
31623,120.251,120.252,22.9653603,22.9662612,0,[]
31624,120.251,120.252,22.9662612,22.9671621,0,[]
31625,120.251,120.252,22.9671621,22.968063,0,[]
31626,120.251,120.252,22.968063,22.9689639,0,[]
31627,120.251,120.252,22.9689639,22.9698648,0,[]
31628,120.251,120.252,22.9698648,22.9707657,0,[]
31629,120.251,120.252,22.9707657,22.9716666,0,[]
31630,120.251,120.252,22.9716666,22.9725675,0,[]
31631,120.251,120.252,22.9725675,22.9734684,1,['1701TRRD907']
31632,120.251,120.252,22.9734684,22.9743693,0,[]
31633,120.251,120.252,22.9743693,22.9752702,0,[]
31634,120.251,120.252,22.9752702,22.9761711,0,[]
31635,120.251,120.252,22.9761711,22.977072,0,[]
31636,120.251,120.252,22.977072,22.9779729,0,[]
31637,120.251,120.252,22.9779729,22.9788738,0,[]
31638,120.251,120.252,22.9788738,22.9797747,0,[]
31639,120.251,120.252,22.9797747,22.9806756,0,[]
31640,120.251,120.252,22.9806756,22.9815765,0,[]
31641,120.251,120.252,22.9815765,22.9824774,0,[]
31642,120.251,120.252,22.9824774,22.9833783,0,[]
31643,120.251,120.252,22.9833783,22.9842792,0,[]
31644,120.251,120.252,22.9842792,22.9851801,0,[]
31645,120.251,120.252,22.9851801,22.986081,0,[]
31646,120.251,120.252,22.986081,22.9869819,0,[]
31647,120.251,120.252,22.9869819,22.9878828,0,[]
31648,120.251,120.252,22.9878828,22.9887837,0,[]
31649,120.251,120.252,22.9887837,22.9896846,0,[]
31650,120.251,120.252,22.9896846,22.9905855,0,[]
31651,120.251,120.252,22.9905855,22.9914864,0,[]
31652,120.251,120.252,22.9914864,22.9923873,0,[]
31653,120.251,120.252,22.9923873,22.9932882,0,[]
31654,120.251,120.252,22.9932882,22.9941891,0,[]
31655,120.251,120.252,22.9941891,22.99509,0,[]
31656,120.251,120.252,22.99509,22.9959909,0,[]
31657,120.251,120.252,22.9959909,22.9968918,0,[]
31658,120.251,120.252,22.9968918,22.9977927,0,[]
31659,120.251,120.252,22.9977927,22.9986936,0,[]
31660,120.251,120.252,22.9986936,22.9995945,0,[]
31661,120.251,120.252,22.9995945,23.0004954,0,[]
31662,120.251,120.252,23.0004954,23.0013963,0,[]
31663,120.251,120.252,23.0013963,23.0022972,0,[]
31664,120.251,120.252,23.0022972,23.0031981,0,[]
31665,120.251,120.252,23.0031981,23.004099,0,[]
31666,120.251,120.252,23.004099,23.0049999,0,[]
31667,120.251,120.252,23.0049999,23.0059008,0,[]
31668,120.251,120.252,23.0059008,23.0068017,0,[]
31669,120.251,120.252,23.0068017,23.0077026,0,[]
31670,120.251,120.252,23.0077026,23.0086035,0,[]
31671,120.251,120.252,23.0086035,23.0095044,0,[]
31672,120.251,120.252,23.0095044,23.0104053,0,[]
